sensor_read,model_index,expected,predicted
[38. 61. 62. 77. 20. 52.],2,0.0,0.0
[72. 49. 12. 56. 36.  6.],2,0.0,0.0
[ 0. 41. 37. 15. 73. 36.],2,0.0,0.0
[65. 53. 77. 29. 22. 46.],2,0.0,0.0
[ 5. 43. 77.  7.  7. 44.],2,0.0,0.0
[31. 12. 30. 52. 24. 41.],2,0.0,0.0
[90. 89. 86. 87. 88. 87.],2,1.0,1.0
[28. 68.  3. 57. 79.  9.],2,0.0,0.0
[90. 86. 86. 88. 85. 86.],2,1.0,1.0
[50. 50. 25. 79. 22.  9.],2,0.0,0.0
[87. 86. 86. 86. 87. 86.],2,1.0,1.0
[89. 86. 87. 85. 86. 85.],2,1.0,1.0
[29. 21. 72. 21. 81. 74.],2,0.0,0.0
[19. 66. 33. 74. 18. 12.],2,0.0,0.0
[34. 25. 46. 60. 74.  1.],2,0.0,0.0
[34. 25. 55. 68. 58. 81.],2,0.0,0.0
[ 4. 18. 72. 32. 68. 56.],2,0.0,0.0
[86. 86. 88. 88. 88. 87.],2,1.0,1.0
[71. 17. 28. 18. 41. 39.],2,0.0,0.0
[68. 25. 29. 66. 41. 76.],2,0.0,0.0
[ 9. 23.  3. 24. 24. 25.],2,0.0,0.0
[64. 55. 35. 21.  0. 25.],2,0.0,0.0
[23. 25.  1. 72. 73. 32.],2,0.0,0.0
[86. 88. 90. 89. 89. 86.],2,1.0,1.0
[71. 81. 15.  9. 39. 61.],2,0.0,0.0
[86. 89. 89. 88. 88. 88.],2,1.0,1.0
[86. 85. 85. 87. 87. 88.],2,1.0,1.0
[90. 88. 87. 89. 89. 89.],2,1.0,1.0
[86. 89. 88. 85. 87. 88.],2,1.0,1.0
[76. 62. 49. 12. 79. 13.],2,0.0,0.0
[88. 87. 87. 85. 89. 85.],2,1.0,1.0
[10. 72. 45. 44. 42. 54.],2,0.0,0.0
[21. 26. 48. 16. 27. 10.],2,0.0,0.0
[87. 88. 90. 87. 88. 86.],2,1.0,1.0
[58. 32. 30. 54. 23. 13.],2,0.0,0.0
[88. 90. 90. 89. 87. 85.],2,1.0,1.0
[86. 88. 87. 88. 86. 89.],2,1.0,1.0
[20.  2. 10. 10. 78. 37.],2,0.0,0.0
[36. 21. 45. 35. 27. 10.],2,0.0,0.0
[89. 85. 88. 86. 90. 86.],2,1.0,1.0
[88. 87. 88. 90. 90. 85.],2,1.0,1.0
[47. 78. 76. 75. 72. 29.],2,0.0,0.0
[90. 87. 90. 86. 86. 85.],2,1.0,1.0
[85. 90. 86. 88. 85. 85.],2,1.0,1.0
[47. 10. 75. 11. 53. 19.],2,0.0,0.0
[68. 11.  3. 43. 33.  4.],2,0.0,0.0
[46. 53. 72. 24.  6. 10.],2,0.0,0.0
[37. 55. 49. 26. 76. 23.],2,0.0,0.0
[31.  8.  5. 58. 46. 84.],2,0.0,0.0
[87. 86. 89. 89. 87. 86.],2,1.0,1.0
[48.  0. 41.  7. 69. 80.],2,0.0,0.0
[36. 54. 37. 30. 11. 41.],2,0.0,0.0
[88. 89. 86. 86. 90. 85.],2,1.0,1.0
[49. 23. 30. 25. 29. 24.],2,0.0,0.0
[51. 63. 68. 56. 59. 49.],2,0.0,0.0
[89. 85. 90. 90. 88. 87.],2,1.0,1.0
[82. 34. 60. 76. 39. 75.],2,0.0,0.0
[86. 85. 89. 89. 90. 90.],2,1.0,1.0
[18. 40. 81. 32. 24. 27.],2,0.0,0.0
[90. 89. 88. 89. 87. 87.],2,1.0,1.0
[85. 90. 87. 89. 88. 88.],2,1.0,1.0
[85. 87. 90. 87. 87. 90.],2,1.0,1.0
[12. 69. 28. 16. 75. 28.],2,0.0,0.0
[ 6. 63. 38. 67.  3. 54.],2,0.0,0.0
[87. 87. 88. 89. 90. 88.],2,1.0,1.0
[86. 87. 87. 89. 89. 89.],2,1.0,1.0
[28. 82. 58. 27. 32. 19.],2,0.0,0.0
[90. 89. 89. 86. 89. 88.],2,1.0,1.0
[89. 86. 88. 88. 85. 86.],2,1.0,1.0
[36. 66. 23. 46. 49. 71.],2,0.0,0.0
[85. 88. 86. 90. 85. 88.],2,1.0,1.0
[72. 29. 39. 51. 17. 40.],2,0.0,0.0
[65. 22. 81. 74. 35. 65.],2,0.0,0.0
[59. 12. 34. 39. 48.  8.],2,0.0,0.0
[31. 54. 17. 15. 35. 80.],2,0.0,0.0
[89. 89. 88. 90. 87. 86.],2,1.0,1.0
[87. 89. 85. 88. 89. 87.],2,1.0,1.0
[87. 86. 86. 86. 85. 86.],2,1.0,1.0
[88. 88. 89. 90. 87. 89.],2,1.0,1.0
[51. 49. 12. 29. 35. 60.],2,0.0,0.0
[90. 88. 85. 90. 87. 87.],2,1.0,1.0
[85. 85. 89. 87. 89. 89.],2,1.0,1.0
[21. 73. 69. 39.  1. 80.],2,0.0,0.0
[87. 86. 85. 85. 87. 87.],2,1.0,1.0
[58. 18. 67. 70.  4. 76.],2,0.0,0.0
[89. 86. 88. 86. 87. 87.],2,1.0,1.0
[49. 51.  8. 33. 65. 45.],2,0.0,0.0
[88. 85. 85. 88. 88. 87.],2,1.0,1.0
[80. 65.  6. 34. 78. 77.],2,0.0,0.0
[34. 51. 40. 30. 44. 38.],2,0.0,0.0
[87. 88. 90. 85. 88. 85.],2,1.0,1.0
[89. 85. 88. 87. 85. 86.],2,1.0,1.0
[68. 34. 39. 79. 17. 64.],2,0.0,0.0
[88. 85. 87. 88. 85. 89.],2,1.0,1.0
[64. 35. 74. 84.  4. 34.],2,0.0,0.0
[ 0. 70.  1. 52. 55.  5.],2,0.0,0.0
[83. 64. 79. 36.  1. 11.],2,0.0,0.0
[55. 65.  1. 50. 81.  0.],2,0.0,0.0
[85. 87. 87. 87. 88. 86.],2,1.0,1.0
[86. 88. 87. 86. 88. 85.],2,1.0,1.0
[20.  8. 19. 75. 25. 12.],2,0.0,0.0
[87. 89. 85. 89. 86. 87.],2,1.0,1.0
[89. 88. 86. 88. 85. 88.],2,1.0,1.0
[89. 87. 85. 89. 86. 86.],2,1.0,1.0
[20. 54.  2. 53. 41. 51.],2,0.0,0.0
[86. 88. 90. 88. 86. 88.],2,1.0,1.0
[72. 60. 15. 42. 81.  4.],2,0.0,0.0
[88. 87. 85. 86. 90. 87.],2,1.0,1.0
[85. 88. 87. 89. 87. 85.],2,1.0,1.0
[45. 77. 11. 77. 80.  8.],2,0.0,0.0
[31. 46. 33. 39. 50. 30.],2,0.0,0.0
[85. 85. 88. 90. 89. 87.],2,1.0,1.0
[87. 85. 89. 90. 89. 86.],2,1.0,1.0
[88. 87. 88. 88. 90. 90.],2,1.0,1.0
[86. 85. 87. 85. 87. 86.],2,1.0,1.0
[90. 90. 86. 90. 85. 85.],2,1.0,1.0
[33. 51. 22. 20. 36. 15.],2,0.0,0.0
[40. 48. 48. 26. 53. 60.],2,0.0,0.0
[ 6.  2. 20. 22. 53. 42.],2,0.0,0.0
[80. 39. 80.  2. 75.  5.],2,0.0,0.0
[90. 89. 88. 90. 85. 87.],2,1.0,1.0
[90. 89. 87. 88. 88. 87.],2,1.0,1.0
[86. 87. 90. 86. 87. 86.],2,1.0,1.0
[87. 90. 89. 88. 89. 87.],2,1.0,1.0
[10. 22. 37. 41. 62. 69.],2,0.0,0.0
[51.  4. 44. 50. 42. 34.],2,0.0,0.0
[17. 44. 36. 82. 78.  7.],2,0.0,0.0
[89. 86. 90. 85. 87. 89.],2,1.0,1.0
[88. 90. 88. 85. 88. 85.],2,1.0,1.0
[15. 24. 75. 21. 68. 81.],2,0.0,0.0
[38. 32. 36. 58. 74.  0.],2,0.0,0.0
[ 3. 17. 84.  3. 78. 43.],2,0.0,0.0
[89. 85. 85. 87. 89. 88.],2,1.0,1.0
[24. 67. 45. 19.  3. 61.],2,0.0,0.0
[81. 38. 73. 11. 33. 41.],2,0.0,0.0
[73. 65. 26. 71.  3. 52.],2,0.0,0.0
[ 9. 42. 46. 43.  7. 76.],2,0.0,0.0
[74. 51. 82. 17. 72. 48.],2,0.0,0.0
[80. 60. 76. 39. 35. 60.],2,0.0,0.0
[62. 24. 58. 64. 51. 65.],2,0.0,0.0
[63. 23. 59.  1. 47. 55.],2,0.0,0.0
[ 6. 45. 48. 79. 32. 20.],2,0.0,0.0
[18. 30. 29. 21. 58. 72.],2,0.0,0.0
[24. 60. 57.  1. 47. 32.],2,0.0,0.0
[77. 30. 64. 51. 24.  5.],2,0.0,0.0
[85. 90. 85. 89. 90. 89.],2,1.0,1.0
[85. 86. 89. 89. 90. 90.],2,1.0,1.0
[89. 85. 90. 87. 87. 90.],2,1.0,1.0
[86. 86. 88. 88. 89. 87.],2,1.0,1.0
[87. 88. 90. 89. 90. 88.],2,1.0,1.0
[87. 88. 86. 86. 90. 87.],2,1.0,1.0
[32. 79. 68. 29.  5. 52.],2,0.0,0.0
[90. 86. 90. 86. 88. 88.],2,1.0,1.0
[90. 89. 86. 86. 89. 86.],2,1.0,1.0
[62. 47. 71. 84.  9. 25.],2,0.0,0.0
[90. 87. 86. 87. 87. 90.],2,1.0,1.0
[89. 90. 89. 89. 88. 89.],2,1.0,1.0
[24. 74. 10.  4.  2. 55.],2,0.0,0.0
[33. 71.  1. 69. 68.  8.],2,0.0,0.0
[46. 80. 30. 53. 55.  8.],2,0.0,0.0
[10. 10. 33. 42. 16. 25.],2,0.0,0.0
[29. 26. 55. 61. 72. 46.],2,0.0,0.0
[87. 85. 86. 90. 85. 85.],2,1.0,1.0
[90. 85. 85. 87. 86. 87.],2,1.0,1.0
[90. 86. 87. 85. 89. 86.],2,1.0,1.0
[ 7. 36. 57. 74. 69. 61.],2,0.0,0.0
[86. 89. 87. 89. 90. 86.],2,1.0,1.0
[90. 90. 89. 86. 90. 89.],2,1.0,1.0
[88. 87. 90. 86. 86. 89.],2,1.0,1.0
[60. 38. 45. 69. 64.  4.],2,0.0,0.0
[53. 28. 55. 36. 81. 38.],2,0.0,0.0
[89. 88. 90. 88. 88. 87.],2,1.0,1.0
[89. 88. 88. 88. 89. 89.],2,1.0,1.0
[24. 81. 50.  0. 81. 14.],2,0.0,0.0
[69. 21. 12. 16. 48.  4.],2,0.0,0.0
[89. 85. 85. 87. 87. 86.],2,1.0,1.0
[89. 89. 89. 85. 87. 89.],2,1.0,1.0
[ 8. 71. 20. 71. 24. 17.],2,0.0,0.0
[85. 89. 85. 86. 87. 88.],2,1.0,1.0
[48. 76. 29. 68. 44. 32.],2,0.0,0.0
[15. 46. 16.  5.  1. 18.],2,0.0,0.0
[ 9. 19. 68. 67. 15. 38.],2,0.0,0.0
[88. 90. 87. 89. 85. 89.],2,1.0,1.0
[89. 90. 86. 89. 89. 89.],2,1.0,1.0
[85. 86. 87. 86. 86. 86.],2,1.0,1.0
[19. 73. 16. 33. 59. 38.],2,0.0,0.0
[67. 27. 18. 78.  6. 50.],2,0.0,0.0
[87. 86. 87. 89. 89. 90.],2,1.0,1.0
[85. 88. 90. 88. 88. 87.],2,1.0,1.0
[90. 86. 88. 85. 90. 87.],2,1.0,1.0
[44. 52. 79. 32. 38. 11.],2,0.0,0.0
[87. 86. 90. 88. 89. 89.],2,1.0,1.0
[90. 87. 87. 89. 85. 88.],2,1.0,1.0
[90. 87. 86. 88. 86. 85.],2,1.0,1.0
[86. 86. 89. 87. 87. 87.],2,1.0,1.0
[71. 60. 31. 23. 14. 17.],2,0.0,0.0
[90. 88. 89. 90. 90. 86.],2,1.0,1.0
[87. 87. 87. 90. 89. 86.],2,1.0,1.0
[62. 50. 25. 32. 48.  8.],2,0.0,0.0
[85. 85. 85. 85. 86. 85.],2,1.0,1.0
[85. 88. 88. 89. 86. 89.],2,1.0,1.0
[86. 88. 89. 87. 86. 87.],2,1.0,1.0
[85. 88. 88. 86. 87. 89.],2,1.0,1.0
[86. 86. 87. 90. 87. 89.],2,1.0,1.0
[72. 50. 31. 39. 69. 16.],2,0.0,0.0
[85. 88. 90. 90. 88. 86.],2,1.0,1.0
[79. 44. 25. 48. 42. 41.],2,0.0,0.0
[55. 33. 55. 54. 45. 79.],2,0.0,0.0
[68.  8. 14. 26. 46. 62.],2,0.0,0.0
[13. 30. 51.  3. 14. 54.],2,0.0,0.0
[73. 15. 73. 21.  8. 53.],2,0.0,0.0
[90. 90. 86. 90. 85. 88.],2,1.0,1.0
[ 6. 50. 39. 80. 32.  6.],2,0.0,0.0
[85. 86. 86. 87. 88. 87.],2,1.0,1.0
[24. 62. 55. 37. 61. 51.],2,0.0,0.0
[90. 88. 87. 89. 89. 88.],2,1.0,1.0
[36. 41.  2. 55. 60. 47.],2,0.0,0.0
[89. 88. 86. 90. 89. 85.],2,1.0,1.0
[14. 50. 81. 15. 77.  0.],2,0.0,0.0
[85. 87. 88. 88. 88. 87.],2,1.0,1.0
[35. 28. 16. 61. 50. 42.],2,0.0,0.0
[88. 86. 89. 88. 90. 89.],2,1.0,1.0
[90. 89. 89. 85. 87. 87.],2,1.0,1.0
[44. 84. 28. 20. 41. 27.],2,0.0,0.0
[85. 86. 89. 88. 90. 88.],2,1.0,1.0
[47. 83. 63. 19. 71. 26.],2,0.0,0.0
[85. 90. 88. 89. 89. 85.],2,1.0,1.0
[68. 24. 28. 47. 12. 73.],2,0.0,0.0
[56.  6. 77.  1.  0. 84.],2,0.0,0.0
[86. 89. 87. 86. 90. 85.],2,1.0,1.0
[73. 14. 23. 26.  0. 82.],2,0.0,0.0
[64. 73. 44. 69. 10. 43.],2,0.0,0.0
[88. 88. 87. 87. 88. 88.],2,1.0,1.0
[90. 87. 89. 89. 90. 86.],2,1.0,1.0
[87. 85. 86. 86. 90. 89.],2,1.0,1.0
[23. 45. 31. 13. 47. 35.],2,0.0,0.0
[ 6. 35. 74.  5. 66. 23.],2,0.0,0.0
[85. 87. 90. 88. 90. 86.],2,1.0,1.0
[88. 87. 89. 88. 88. 90.],2,1.0,1.0
[26. 38. 12. 37. 60. 70.],2,0.0,0.0
[58. 65. 34.  3. 46. 26.],2,0.0,0.0
[85. 90. 87. 89. 89. 88.],2,1.0,1.0
[88. 85. 89. 87. 89. 88.],2,1.0,1.0
[90. 88. 87. 89. 86. 86.],2,1.0,1.0
[32. 77. 77.  8. 32. 66.],2,0.0,0.0
[85. 89. 90. 90. 86. 88.],2,1.0,1.0
[63. 48. 65. 64. 32. 78.],2,0.0,0.0
[21. 76. 11. 16. 76. 50.],2,0.0,0.0
[90. 85. 85. 88. 87. 85.],2,1.0,1.0
[87. 85. 90. 87. 88. 87.],2,1.0,1.0
[90. 88. 85. 86. 86. 88.],2,1.0,1.0
[90. 89. 88. 88. 90. 89.],2,1.0,1.0
[72. 23.  9.  1. 77. 41.],2,0.0,0.0
[49. 63.  7. 37. 19.  0.],2,0.0,0.0
[88. 86. 86. 86. 86. 87.],2,1.0,1.0
[ 9. 13. 65. 51. 26. 25.],2,0.0,0.0
[87. 87. 86. 85. 88. 88.],2,1.0,1.0
[87. 86. 85. 86. 87. 90.],2,1.0,1.0
[72. 72. 82. 47. 78. 44.],2,0.0,0.0
[85. 85. 89. 85. 85. 88.],2,1.0,1.0
[88. 90. 90. 87. 86. 90.],2,1.0,1.0
[87. 87. 90. 90. 90. 86.],2,1.0,1.0
[10. 61. 73.  0.  1. 14.],2,0.0,0.0
[85. 88. 85. 87. 86. 90.],2,1.0,1.0
[83. 79. 36. 49. 55. 75.],2,0.0,0.0
[86. 89. 85. 87. 87. 86.],2,1.0,1.0
[87. 89. 86. 86. 89. 89.],2,1.0,1.0
[57. 10.  9. 48. 48. 30.],2,0.0,0.0
[23. 19. 51. 81. 15. 12.],2,0.0,0.0
[90. 85. 90. 90. 88. 85.],2,1.0,1.0
[ 3. 80. 13. 43. 54. 17.],2,0.0,0.0
[50. 26. 46. 16. 69. 13.],2,0.0,0.0
[63. 71. 69.  9.  8. 37.],2,0.0,0.0
[86. 90. 87. 90. 86. 86.],2,1.0,1.0
[88. 89. 88. 88. 89. 88.],2,1.0,1.0
[37. 39. 12. 71. 81. 22.],2,0.0,0.0
[85. 89. 88. 90. 89. 89.],2,1.0,1.0
[ 3. 22. 48. 22. 61. 68.],2,0.0,0.0
[54. 60.  0. 12. 38. 80.],2,0.0,0.0
[33. 76.  4. 46. 13. 71.],2,0.0,0.0
[11. 61. 54.  9. 66. 29.],2,0.0,0.0
[ 6.  5. 36. 53. 84. 82.],2,0.0,0.0
[43. 25. 80. 82. 69. 44.],2,0.0,0.0
[14. 77. 14. 63. 34. 13.],2,0.0,0.0
[82. 59. 25. 59. 72. 45.],2,0.0,0.0
[27. 61. 40. 50. 51. 81.],2,0.0,0.0
[36. 22. 40. 29. 19. 56.],2,0.0,0.0
[30. 67. 73. 34. 66. 70.],2,0.0,0.0
[89. 85. 85. 90. 85. 86.],2,1.0,1.0
[86. 88. 88. 88. 90. 86.],2,1.0,1.0
[65. 62.  3. 55. 83. 13.],2,0.0,0.0
[90. 86. 87. 88. 88. 86.],2,1.0,1.0
[86. 90. 86. 90. 90. 89.],2,1.0,1.0
[87. 85. 89. 86. 88. 88.],2,1.0,1.0
[86. 89. 85. 85. 90. 88.],2,1.0,1.0
[90. 86. 87. 87. 89. 86.],2,1.0,1.0
[71.  1. 75. 18.  7. 42.],2,0.0,0.0
[10. 59. 31. 76. 69. 69.],2,0.0,0.0
[85. 85. 85. 88. 88. 88.],2,1.0,1.0
[21. 17. 31. 31. 70. 68.],2,0.0,0.0
[88. 85. 89. 89. 88. 85.],2,1.0,1.0
[88. 89. 89. 85. 89. 85.],2,1.0,1.0
[90. 87. 88. 89. 89. 89.],2,1.0,1.0
[87. 85. 87. 88. 89. 89.],2,1.0,1.0
[56. 62. 78. 59. 48. 53.],2,0.0,0.0
[90. 86. 90. 89. 87. 90.],2,1.0,1.0
[10. 72. 52. 68. 17. 65.],2,0.0,0.0
[86. 88. 85. 86. 88. 86.],2,1.0,1.0
[87. 89. 87. 89. 85. 86.],2,1.0,1.0
[43. 78. 52. 37. 28. 67.],2,0.0,0.0
[33. 14.  4. 72. 26. 23.],2,0.0,0.0
[87. 88. 87. 90. 89. 86.],2,1.0,1.0
[41.  4. 68.  1. 31.  8.],2,0.0,0.0
[85. 85. 86. 87. 86. 88.],2,1.0,1.0
[87. 88. 88. 86. 90. 85.],2,1.0,1.0
[69. 30. 63.  8. 29. 33.],2,0.0,0.0
[90. 89. 85. 87. 87. 90.],2,1.0,1.0
[85. 87. 88. 86. 88. 86.],2,1.0,1.0
[ 4. 63. 82. 84. 72. 42.],2,0.0,0.0
[84. 63. 84. 71. 24. 38.],2,0.0,0.0
[86. 88. 90. 86. 90. 89.],2,1.0,1.0
[37. 32. 45. 45. 34. 83.],2,0.0,0.0
[88. 90. 86. 86. 87. 89.],2,1.0,1.0
[89. 89. 89. 88. 85. 86.],2,1.0,1.0
[85. 85. 86. 86. 86. 90.],2,1.0,1.0
[88. 86. 85. 87. 89. 85.],2,1.0,1.0
[79. 82. 54.  3. 38. 52.],2,0.0,0.0
[89. 87. 88. 90. 87. 89.],2,1.0,1.0
[86. 89. 90. 85. 89. 88.],2,1.0,1.0
[40. 25. 30. 60.  5. 22.],2,0.0,0.0
[87. 90. 86. 90. 86. 90.],2,1.0,1.0
[90. 88. 90. 90. 88. 89.],2,1.0,1.0
[44.  9. 20. 63.  4. 62.],2,0.0,0.0
[23. 81. 17. 82. 44. 49.],2,0.0,0.0
[89. 87. 85. 90. 89. 85.],2,1.0,1.0
[85. 88. 90. 89. 90. 89.],2,1.0,1.0
[88. 90. 85. 90. 86. 87.],2,1.0,1.0
