sensor_read,model_index,expected,predicted
[ 1605695.  7240758.  5922376. 18100601. 24832032.  6801212.],1,1.0,0.0
[ 7765796. 17127596.  5502682.  5594664. 26615367.  6817693.],1,1.0,0.0
[15729461. 12370059. 25320410. 27689557. 25133205. 12665704.],1,1.0,0.0
[912345. 136378. 363745. 986870. 671602. 293468.],1,0.0,1.0
[10547134. 25888148.  1827392. 24300628. 16042020. 22852515.],1,1.0,1.0
[19172910. 20106348. 21000537.  7310735. 14839871. 13618832.],1,1.0,0.0
[135366. 698390. 925389. 135128. 249857. 645281.],1,0.0,0.0
[21596665. 19340819. 11954681. 10224624. 25017899.  2593889.],1,1.0,0.0
[232344. 403588. 998528. 184001. 388462. 953930.],1,0.0,0.0
[509721. 935969. 970650. 270177. 944662. 944445.],1,0.0,0.0
[17141540. 13464967. 21856041. 12683827.  3678823. 15576153.],1,1.0,1.0
[13074160. 19277643. 17324741.  5198480. 19911301. 22875736.],1,1.0,0.0
[10543853. 21689565.  6821400. 21198546.  9701918. 18808884.],1,1.0,1.0
[27882534.  4161310. 16573737.  1477689. 16500822. 13612434.],1,1.0,1.0
[ 1286882. 17410380. 25663815. 24132467.  9473249.  9940988.],1,1.0,0.0
[847410. 324836. 714352. 315037.  20903. 128346.],1,0.0,1.0
[131631. 561125. 355818. 318954. 286281. 838326.],1,0.0,0.0
[ 3233951. 23592543. 26281585.  2902175.  3077140. 11621397.],1,1.0,0.0
[25931210.  4391416. 26456083. 15489068.  9125422. 13860944.],1,1.0,1.0
[19834849. 17992140. 13108066.  8243496. 24877887. 23327334.],1,1.0,1.0
[146941. 158012. 550157. 383553. 824832. 587581.],1,0.0,0.0
[ 4468766. 14946998. 15738321. 11849712.  7001485. 21852154.],1,1.0,0.0
[251691. 422296. 436205. 930977. 672646. 871851.],1,0.0,1.0
[14653445. 14896671.  9796278. 13687384. 13009648. 17650432.],1,1.0,1.0
[10945924. 11777132.  6099336. 26941296. 23883932. 26088772.],1,1.0,1.0
[17800411. 16164234.  6627623.  9421423.  8283961.  1298126.],1,1.0,1.0
[27991083.  8869534. 26826297. 24818232.  1728709. 15282115.],1,1.0,1.0
[24214676. 14404812.  6296875. 25505606.  7109214. 17040589.],1,1.0,1.0
[ 38241. 801283. 640674. 893392. 363648. 474988.],1,0.0,0.0
[17010982. 16273410.  1057321.  5464655. 12229816.  4172651.],1,1.0,1.0
[27574121.  5414763. 25842019.  4236757.  4295411. 26422699.],1,1.0,1.0
[ 7801737. 19131564. 10855830.  7187553.  4336345.  5773919.],1,1.0,0.0
[359836. 312858. 705859. 256100. 952159. 130696.],1,0.0,0.0
[15918449.  8162143. 19401016. 18069462. 17816579. 10017295.],1,1.0,0.0
[26529746. 11430190. 11375771.  9150008. 17338993.  6915671.],1,1.0,1.0
[241293. 612931. 448147. 641152. 866296. 116475.],1,0.0,0.0
[16080870. 13008621. 25010457. 19350486.  6335288. 15459294.],1,1.0,1.0
[ 7536913. 18101525. 20918109. 17800944. 15437614. 25928099.],1,1.0,0.0
[ 4972340.  3268896. 20242526. 15680487. 14456918. 18857141.],1,1.0,0.0
[739304. 500947. 471057. 285331. 373116.   2557.],1,0.0,1.0
[ 8030897.  9963279. 20522015.  3597445. 25845184. 11866641.],1,1.0,0.0
[24555436. 18650726. 24643561.  2178278. 10049584. 26590715.],1,1.0,1.0
[688727. 520976. 798425. 687895. 214494. 200370.],1,0.0,1.0
[786772. 967655.  96652. 306263. 341357. 939747.],1,0.0,1.0
[18775017. 15425462. 20183554. 26575744. 26896187. 19109812.],1,1.0,0.0
[13370418.  4819289. 20160494. 15808340.  8064643. 10012773.],1,1.0,1.0
[25613824. 26220372. 18536354.  2866606. 27944752. 26173728.],1,1.0,1.0
[ 2321435. 27362069. 23426506. 13668463. 19430821. 21230060.],1,1.0,0.0
[244793.  93510. 682298. 621106. 334331. 890073.],1,0.0,1.0
[323113. 599031. 515901. 422501. 440900. 667465.],1,0.0,0.0
[24976346. 13811587. 16363227. 25660918.  8850869. 18513654.],1,1.0,1.0
[832104.  98158. 412366. 401680. 191213. 843367.],1,0.0,1.0
[27393718. 24124108. 20266850. 23781864. 15556321.  8449363.],1,1.0,1.0
[987296. 634830. 168755. 207394. 318136. 826946.],1,0.0,1.0
[869620. 142867.  11660. 554568. 882738. 130039.],1,0.0,1.0
[ 7545566. 22118892. 17696225.  6126370.  5317558.  6432059.],1,1.0,0.0
[14190167.  2902147. 27766005. 10427638. 20262379.  2566035.],1,1.0,0.0
[229265. 137452.  21068. 156045. 946027. 216710.],1,0.0,0.0
[ 6205156. 12851922.  4410740. 21377013.  5420725. 27065220.],1,1.0,1.0
[962708. 803953. 119168. 811901. 232453. 943520.],1,0.0,1.0
[ 1716472. 22230235.  8241687. 14902812.  6674752. 18337887.],1,1.0,0.0
[27924927. 12502087.  2099038. 14003125. 15568588.  8714170.],1,1.0,1.0
[14838994. 17535872.  1404872. 22242580. 15143198. 17229713.],1,1.0,1.0
[377723. 954118. 905628. 214851. 126633.  81367.],1,0.0,0.0
[17035064.  2194103. 27961267. 17429372. 25948998.  3821231.],1,1.0,0.0
[  7457. 744991. 504371. 812190. 617685. 284006.],1,0.0,0.0
[16918097. 19774688. 20419858. 25909291. 19184739. 19186842.],1,1.0,0.0
[ 6989778. 23878300. 13808243. 20395210. 20864073. 25660294.],1,1.0,0.0
[14676765. 18807180.  2156279. 11751542. 19252796. 18034468.],1,1.0,1.0
[17469086. 21321404.  3094752. 16825150. 10292938. 12298410.],1,1.0,1.0
[616138. 712114. 161527.  54442. 271940. 577720.],1,0.0,1.0
[21043033. 21175216.  8024227.  7651194.  9539531. 19918741.],1,1.0,1.0
[11771594. 16591110. 26599883. 18875005. 12527076.  7417254.],1,1.0,0.0
[ 1022407. 18526695. 13337398.  3305087. 12071003. 25934620.],1,1.0,0.0
[27056453.  8366997. 15199034. 21393104.  1304917.  1387097.],1,1.0,1.0
[13136268.  6451453. 25526928.  5171361. 11725367. 18764270.],1,1.0,1.0
[915569.  81797.  21092. 610144. 931385. 669724.],1,0.0,1.0
[260858. 445822. 496106. 905535. 866771. 474894.],1,0.0,0.0
[731784. 498022. 929352. 443279. 845192. 960109.],1,0.0,1.0
[ 80670. 566894. 319109. 526510. 565044. 709330.],1,0.0,0.0
[632430. 831984. 644989.  91457. 920650. 328558.],1,0.0,0.0
[ 2120688. 12093223. 26560089. 25085261.  4179007. 23243350.],1,1.0,0.0
[26419258.  6423053. 21143563. 11254204.  7931298. 27536327.],1,1.0,1.0
[18672985.  2115713.  4677485.  1891792.  5897888. 25979429.],1,1.0,1.0
[ 9278962.  8692533. 20770757.  6603499. 17658876.  7981781.],1,1.0,0.0
[22472445.  2232285.  2173356. 24033710. 22657563. 26270335.],1,1.0,1.0
[ 9591314. 20087479.  9020245.  3558442. 10684845. 20315663.],1,1.0,0.0
[17345708. 24058677.  6843799. 21108028. 22518781. 27241258.],1,1.0,1.0
[330757. 914156. 856035. 780757. 829139. 595744.],1,0.0,0.0
[10617302.  3979887. 23601438.  4813456. 14643473.  2321761.],1,1.0,0.0
[ 4060949. 26665148. 10959398.  3526406. 13973126. 25536819.],1,1.0,0.0
[493498. 857140. 153119.  22702. 935952. 816075.],1,0.0,0.0
[ 6072759. 16227496. 21783573. 13003585. 23451437. 12491623.],1,1.0,0.0
[15801263. 18539116.  1874057.  8078705. 24459423. 14832159.],1,1.0,1.0
[194957. 650283. 680517. 782921. 313703. 501343.],1,0.0,0.0
[ 9036435. 21833663. 12377883.  4852981. 22571806. 12057530.],1,1.0,0.0
[21407244. 19083423. 12345489. 19102202. 11941249.  5659384.],1,1.0,1.0
[ 4290044.  2853936. 12368480. 19873557.  1993866.  8420722.],1,1.0,1.0
[27183373.  8384106. 10895753. 24828382. 24098313.  3222752.],1,1.0,1.0
[ 7542629.  6116412. 15979707.  7287260. 14130927. 27664080.],1,1.0,1.0
[302177. 838201. 928197. 454716. 653561. 212444.],1,0.0,0.0
[ 7917921. 25697226. 19837578. 16582278. 26220256.  2923793.],1,1.0,0.0
[20037413. 26452295. 17830052.  3824824. 15332531. 22916899.],1,1.0,0.0
[ 4619702. 22396306. 17405300.  5720040. 15338985. 26309905.],1,1.0,0.0
[14729848.  3112688. 18256077. 10327508. 12189772.  2526966.],1,1.0,0.0
[761296. 279969. 975791. 802076. 578980. 292010.],1,0.0,1.0
[23510724. 22038671. 27966202. 27591201. 17218768. 15212835.],1,1.0,0.0
[766633. 922164. 873257. 468045. 786054. 193212.],1,0.0,0.0
[ 5815613.  4814507. 18580965. 24789330. 11548738. 22928790.],1,1.0,1.0
[372812. 406281. 295378. 283112. 807898. 317921.],1,0.0,0.0
[253190. 625774. 384760. 630623. 389123.  35429.],1,0.0,0.0
[212636. 684730.  70364. 528917. 581485. 115710.],1,0.0,0.0
[ 7105153. 21048977. 21799036. 20013311. 12056167. 12283520.],1,1.0,0.0
[949656.   7782.  28883. 356632. 565204. 698575.],1,0.0,1.0
[ 3147398. 12791661. 24662782.  1504786.  6767344.  8419026.],1,1.0,0.0
[520995. 602392. 192640. 527026. 354297. 628801.],1,0.0,1.0
[875884. 842032. 649051. 824954. 412627. 313936.],1,0.0,1.0
[178954. 658936. 529449. 998542. 893692. 284161.],1,0.0,0.0
[ 5719724. 24183266. 15521208. 25786302.  8464474. 15953315.],1,1.0,0.0
[24089301. 26297836.  3933412. 14524985. 21078586.  1554086.],1,1.0,0.0
[ 9889366. 16826368. 25949861. 11263701. 24100983.  1532024.],1,1.0,0.0
[898320. 391044. 943592. 854216. 709573. 506400.],1,0.0,1.0
[15000829. 25994530. 15140791.  3150951.  7305067.  2239797.],1,1.0,0.0
[26403532. 21989425. 15191497. 25530156. 17612098. 20699606.],1,1.0,1.0
[ 80496. 346069. 629734. 967971.  59755. 187746.],1,0.0,0.0
[ 7275072. 16795414.  6571615. 11973465.  1677191. 16504760.],1,1.0,1.0
[12873638. 24702614. 15696811. 12784577.  1237095.  3978380.],1,1.0,0.0
[19275337. 11400276.  8934556. 15011318. 11635420.  5491605.],1,1.0,1.0
[ 7517695. 16265073. 14344867. 25212148.  9800356. 27607007.],1,1.0,1.0
[16734356.  1868252. 16279066. 15199924. 22366328.  7398454.],1,1.0,1.0
[639046.  36049. 560230. 719771. 207983. 786865.],1,0.0,1.0
[ 2553617.  1451791. 11839427. 15911998.  9835477. 23407789.],1,1.0,1.0
[ 70196. 787768. 612758.  97810. 826763. 269187.],1,0.0,0.0
[568046. 557489. 112728. 421735. 824893. 598378.],1,0.0,1.0
[798139. 427394. 579397.  28200. 451887. 262885.],1,0.0,1.0
[199630. 416331. 492274. 767992. 183350. 225263.],1,0.0,0.0
[879699. 216731. 792440. 579250. 675383. 477079.],1,0.0,1.0
[590034.  52992. 577132. 222890. 379564. 136015.],1,0.0,1.0
[26510935. 19652820. 18403655. 27649681. 13290504.  4239383.],1,1.0,1.0
[14013085. 21402740. 27120346. 14294357.  6360935.  2268838.],1,1.0,0.0
